country_a,country_b,issue,year,score_a,score_b,absolute_divergence,alignment_score,directional_agreement
IND,CHN,UNRWA--ACTIVITIES,2021,1.0,1.0,0.0,1.0,1
IND,CHN,UNRWA--ACTIVITIES,2022,1.0,1.0,0.0,1.0,1
IND,CHN,UNRWA--ACTIVITIES,2023,1.0,1.0,0.0,1.0,1
IND,CHN,UNRWA--ACTIVITIES,2025,1.0,1.0,0.0,1.0,1
IND,USA,APARTHEID,1983,1.0,-0.9091,1.9091,0.04544999999999999,0
IND,USA,APARTHEID,1984,1.0,-0.5714,1.5714000000000001,0.21429999999999993,0
IND,USA,APARTHEID,1985,1.0,-0.75,1.75,0.125,0
IND,USA,APARTHEID,1986,1.0,-0.8571,1.8571,0.07145000000000001,0
IND,USA,APARTHEID,1987,1.0,-1.0,2.0,0.0,0
IND,USA,APARTHEID,1988,1.0,-0.9,1.9,0.050000000000000044,0
IND,USA,APARTHEID,1989,1.0,-0.8182,1.8182,0.09089999999999998,0
IND,USA,APARTHEID,1990,1.0,-0.8333,1.8333,0.08335000000000004,0
IND,USA,APARTHEID,1991,1.0,-0.75,1.75,0.125,0
IND,USA,APARTHEID,1992,1.0,-0.75,1.75,0.125,0
IND,USA,CHEMICAL WEAPONS,1984,-0.3333,0.3333,0.6666,0.6667000000000001,0
IND,USA,COLONIAL COUNTRIES--INDEPENDENCE--DECL. (1960),1984,1.0,-0.75,1.75,0.125,0
IND,USA,DECOLONIZATION,1985,1.0,-0.5,1.5,0.25,0
IND,USA,DECOLONIZATION,1986,1.0,-0.5,1.5,0.25,0
IND,USA,DECOLONIZATION,1987,1.0,-0.5,1.5,0.25,0
IND,USA,DECOLONIZATION,1988,1.0,-0.75,1.75,0.125,0
IND,USA,DECOLONIZATION,1989,1.0,-1.0,2.0,0.0,0
IND,USA,DECOLONIZATION,1990,1.0,-1.0,2.0,0.0,0
IND,USA,DECOLONIZATION,1995,1.0,-1.0,2.0,0.0,0
IND,USA,DECOLONIZATION,2000,1.0,-1.0,2.0,0.0,0
IND,USA,DECOLONIZATION,2005,1.0,-1.0,2.0,0.0,0
IND,USA,DECOLONIZATION,2006,1.0,-0.4,1.4,0.30000000000000004,0
IND,USA,DECOLONIZATION,2010,1.0,-1.0,2.0,0.0,0
IND,USA,DECOLONIZATION,2020,1.0,-1.0,2.0,0.0,0
IND,USA,DECOLONIZATION,2024,1.0,-0.6667,1.6667,0.16664999999999996,0
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,1983,0.125,-0.25,0.375,0.8125,0
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,1984,0.5714,-0.4286,1.0,0.5,0
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,1985,0.1111,0.1111,0.0,1.0,1
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,1986,0.4,0.0,0.4,0.8,0
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,1987,0.4444,0.0,0.4444,0.7778,0
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,1988,0.5833,-0.0833,0.6666000000000001,0.6667,0
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,1989,0.5833,0.0,0.5833,0.70835,0
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,1990,0.5,0.0,0.5,0.75,0
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,1991,0.5,0.25,0.25,0.875,1
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,1992,0.3333,0.6667,0.3334,0.8333,1
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,1993,0.5,0.25,0.25,0.875,1
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,1994,0.4,0.0,0.4,0.8,0
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,1995,0.4167,0.25,0.16670000000000001,0.91665,1
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,1996,0.4286,0.0714,0.35719999999999996,0.8214,1
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,1997,0.4167,0.1667,0.25,0.875,1
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,1998,0.25,-0.0625,0.3125,0.84375,0
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,1999,0.4286,-0.2143,0.6429,0.67855,0
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,2000,0.2143,0.0,0.2143,0.89285,0
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,2002,0.25,-0.5,0.75,0.625,0
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,2005,0.3529,-0.4706,0.8235,0.5882499999999999,0
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,2007,0.5,-1.0,1.5,0.25,0
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,2008,0.3333,0.0,0.3333,0.83335,0
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,2010,0.3333,0.0,0.3333,0.83335,0
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,2011,0.3333,0.6667,0.3334,0.8333,1
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,2012,0.3333,-0.6667,1.0,0.5,0
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,2016,1.0,0.3333,0.6667000000000001,0.66665,1
IND,USA,DISARMAMENT--GENERAL AND COMPLETE,2023,0.0,0.6667,0.6667,0.66665,0
IND,USA,"DISARMAMENT--GENERAL ASSEMBLY (10TH SPEC. SESS., 1978)--RECOMMENDATIONS",1984,0.8667,-0.6667,1.5333999999999999,0.23330000000000006,0
IND,USA,"DISARMAMENT--GENERAL ASSEMBLY (12TH SPEC. SESS., 1982)--RECOMMENDATIONS",1984,1.0,-0.5,1.5,0.25,0
IND,USA,DISARMAMENT--RECOMMENDATIONS OF GENERAL ASSEMBLY (10TH SPEC. SESS.)--IMPLEMENTATION,1983,0.8462,-0.6923,1.5385,0.23075,0
IND,USA,DISARMAMENT--RECOMMENDATIONS OF GENERAL ASSEMBLY (12TH SPEC. SESS.)--IMPLEMENTATION,1983,1.0,-0.5,1.5,0.25,0
IND,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (10TH SPECIAL SESS. : 1978)--RECOMMENDATIONS,1985,0.8333,-0.6154,1.4487,0.27564999999999995,0
IND,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (10TH SPECIAL SESS. : 1978)--RECOMMENDATIONS,1986,0.7692,-0.5385,1.3077,0.34614999999999996,0
IND,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (10TH SPECIAL SESS. : 1978)--RECOMMENDATIONS,1987,0.7,-0.5,1.2,0.4,0
IND,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (10TH SPECIAL SESS. : 1978)--RECOMMENDATIONS,1988,0.875,-0.75,1.625,0.1875,0
IND,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (10TH SPECIAL SESS. : 1978)--RECOMMENDATIONS,1989,1.0,-0.6,1.6,0.19999999999999996,0
IND,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (10TH SPECIAL SESS. : 1978)--RECOMMENDATIONS,1990,1.0,-1.0,2.0,0.0,0
IND,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (12TH SPECIAL SESS. : 1982)--RECOMMENDATIONS,1985,1.0,-0.7143,1.7143000000000002,0.14284999999999992,0
IND,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (12TH SPECIAL SESS. : 1982)--RECOMMENDATIONS,1986,1.0,-0.5714,1.5714000000000001,0.21429999999999993,0
IND,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (12TH SPECIAL SESS. : 1982)--RECOMMENDATIONS,1987,1.0,-1.0,2.0,0.0,0
IND,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (12TH SPECIAL SESS. : 1982)--RECOMMENDATIONS,1989,1.0,-0.75,1.75,0.125,0
IND,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (12TH SPECIAL SESS. : 1982)--RECOMMENDATIONS,1991,1.0,-1.0,2.0,0.0,0
IND,USA,DISARMAMENT--UN. GENERAL ASSEMBLY (12TH SPECIAL SESS. : 1982)--RECOMMENDATIONS,1992,1.0,-1.0,2.0,0.0,0
IND,USA,ECONOMIC ASSISTANCE,1987,1.0,-0.2857,1.2857,0.35714999999999997,0
IND,USA,HEALTH,2025,1.0,-1.0,2.0,0.0,0
IND,USA,HUMAN RIGHTS,1991,1.0,0.2,0.8,0.6,1
IND,USA,HUMAN RIGHTS ADVANCEMENT,1993,1.0,-0.3333,1.3333,0.33335000000000004,0
IND,USA,HUMAN RIGHTS ADVANCEMENT,1994,1.0,-0.5,1.5,0.25,0
IND,USA,HUMAN RIGHTS ADVANCEMENT,1995,1.0,-0.3333,1.3333,0.33335000000000004,0
IND,USA,HUMAN RIGHTS ADVANCEMENT,1996,1.0,-1.0,2.0,0.0,0
IND,USA,HUMAN RIGHTS ADVANCEMENT,1997,1.0,-0.5714,1.5714000000000001,0.21429999999999993,0
IND,USA,HUMAN RIGHTS ADVANCEMENT,1998,1.0,-1.0,2.0,0.0,0
IND,USA,HUMAN RIGHTS ADVANCEMENT,1999,1.0,-0.5714,1.5714000000000001,0.21429999999999993,0
IND,USA,HUMAN RIGHTS ADVANCEMENT,2000,1.0,-0.6,1.6,0.19999999999999996,0
IND,USA,HUMAN RIGHTS ADVANCEMENT,2001,1.0,-1.0,2.0,0.0,0
IND,USA,HUMAN RIGHTS ADVANCEMENT,2002,0.8333,-1.0,1.8333,0.08335000000000004,0
IND,USA,HUMAN RIGHTS ADVANCEMENT,2003,0.6667,-1.0,1.6667,0.16664999999999996,0
IND,USA,HUMAN RIGHTS ADVANCEMENT,2004,1.0,-0.5,1.5,0.25,0
IND,USA,HUMAN RIGHTS ADVANCEMENT,2005,0.625,-0.75,1.375,0.3125,0
IND,USA,HUMAN RIGHTS ADVANCEMENT,2009,1.0,-1.0,2.0,0.0,0
IND,USA,HUMAN RIGHTS ADVANCEMENT,2011,1.0,-1.0,2.0,0.0,0
IND,USA,HUMAN RIGHTS ADVANCEMENT,2021,1.0,-0.6667,1.6667,0.16664999999999996,0
IND,USA,HUMAN RIGHTS ADVANCEMENT,2025,1.0,-1.0,2.0,0.0,0
IND,USA,HUMAN RIGHTS ADVANCEMENT--UN SYSTEM,1986,0.75,-0.5,1.25,0.375,0
IND,USA,HUMAN RIGHTS--REPORTS,1993,-0.75,1.0,1.75,0.125,0
IND,USA,HUMAN RIGHTS--REPORTS,1994,-0.6667,1.0,1.6667,0.16664999999999996,0
IND,USA,HUMAN RIGHTS--REPORTS,1995,-0.5714,1.0,1.5714000000000001,0.21429999999999993,0
IND,USA,HUMAN RIGHTS--REPORTS,1996,-0.5714,1.0,1.5714000000000001,0.21429999999999993,0
IND,USA,HUMAN RIGHTS--REPORTS,1997,-0.5714,1.0,1.5714000000000001,0.21429999999999993,0
IND,USA,HUMAN RIGHTS--REPORTS,1998,-0.5,1.0,1.5,0.25,0
IND,USA,HUMAN RIGHTS--REPORTS,1999,-0.5,0.8333,1.3333,0.33335000000000004,0
IND,USA,HUMAN RIGHTS--REPORTS,2005,-0.4,1.0,1.4,0.30000000000000004,0
IND,USA,INFORMATION,1986,1.0,-1.0,2.0,0.0,0
IND,USA,INTERNATIONAL TRADE,1985,1.0,-0.75,1.75,0.125,0
IND,USA,INTERNATIONAL TRADE,1987,1.0,-1.0,2.0,0.0,0
IND,USA,INTERNATIONAL TRADE,1989,0.6667,-0.5,1.1667,0.41664999999999996,0
IND,USA,INTERNATIONAL TRADE,2025,1.0,-1.0,2.0,0.0,0
IND,USA,MIDDLE EAST SITUATION,1967,1.0,0.5,0.5,0.75,1
IND,USA,MIDDLE EAST SITUATION,1983,1.0,-0.6,1.6,0.19999999999999996,0
IND,USA,MIDDLE EAST SITUATION,1984,1.0,-0.6667,1.6667,0.16664999999999996,0
IND,USA,MIDDLE EAST SITUATION,1985,1.0,-0.6667,1.6667,0.16664999999999996,0
IND,USA,MIDDLE EAST SITUATION,1986,1.0,-0.6667,1.6667,0.16664999999999996,0
IND,USA,MIDDLE EAST SITUATION,1987,1.0,-0.75,1.75,0.125,0
IND,USA,MIDDLE EAST SITUATION,1988,1.0,-0.6667,1.6667,0.16664999999999996,0
IND,USA,MIDDLE EAST SITUATION,1989,1.0,-0.6667,1.6667,0.16664999999999996,0
IND,USA,MIDDLE EAST SITUATION,1990,1.0,-0.6667,1.6667,0.16664999999999996,0
IND,USA,MIDDLE EAST SITUATION,1993,1.0,0.0,1.0,0.5,0
IND,USA,MIDDLE EAST SITUATION,1994,1.0,0.0,1.0,0.5,0
IND,USA,MIDDLE EAST SITUATION,1995,1.0,0.0,1.0,0.5,0
IND,USA,MIDDLE EAST SITUATION,1996,1.0,-0.25,1.25,0.375,0
IND,USA,MIDDLE EAST SITUATION,2018,1.0,-1.0,2.0,0.0,0
IND,USA,NAMIBIA QUESTION,1983,1.0,0.0,1.0,0.5,0
IND,USA,NAMIBIA QUESTION,1984,1.0,0.0,1.0,0.5,0
IND,USA,NAMIBIA QUESTION,1985,1.0,0.0,1.0,0.5,0
IND,USA,NAMIBIA QUESTION,1986,1.0,0.0,1.0,0.5,0
IND,USA,NAMIBIA QUESTION,1987,1.0,0.0,1.0,0.5,0
IND,USA,NAMIBIA QUESTION,1988,1.0,0.0,1.0,0.5,0
IND,USA,NUCLEAR DISARMAMENT,2015,0.25,-1.0,1.25,0.375,0
IND,USA,PALESTINE QUESTION,1983,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,1984,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,1985,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,1986,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,1987,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,1988,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,1989,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,1990,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,1991,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,1992,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,1993,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,1994,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,1995,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,1996,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,1997,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,1998,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,1999,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2000,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2001,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2002,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2003,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2004,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2005,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2006,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2007,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2008,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2009,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2010,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2011,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2012,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2013,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2014,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2015,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2016,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2017,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2018,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2019,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2020,1.0,-1.0,2.0,0.0,0
IND,USA,PALESTINE QUESTION,2022,0.75,-1.0,1.75,0.125,0
IND,USA,PALESTINE REFUGEES,1984,1.0,-0.5556,1.5556,0.22219999999999995,0
IND,USA,PALESTINE REFUGEES--ASSISTANCE,1983,1.0,-0.5556,1.5556,0.22219999999999995,0
IND,USA,PEACE,2025,0.8,-1.0,1.8,0.09999999999999998,0
IND,USA,RIGHTS OF THE CHILD,2003,1.0,-1.0,2.0,0.0,0
IND,USA,SELF-DETERMINATION OF PEOPLES,1994,1.0,-1.0,2.0,0.0,0
IND,USA,SELF-DETERMINATION OF PEOPLES,2003,0.3333,-0.6667,1.0,0.5,0
IND,USA,SOCIAL DEVELOPMENT,2025,1.0,-1.0,2.0,0.0,0
IND,USA,SUSTAINABLE DEVELOPMENT,2023,1.0,0.3333,0.6667000000000001,0.66665,1
IND,USA,SUSTAINABLE DEVELOPMENT,2025,1.0,-1.0,2.0,0.0,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS,2021,0.6667,-1.0,1.6667,0.16664999999999996,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS,2023,0.6667,-1.0,1.6667,0.16664999999999996,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS,2025,0.6667,-1.0,1.6667,0.16664999999999996,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1983,1.0,-0.375,1.375,0.3125,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1984,1.0,-0.5,1.5,0.25,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1985,1.0,-0.4286,1.4285999999999999,0.28570000000000007,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1986,1.0,-0.4286,1.4285999999999999,0.28570000000000007,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1987,1.0,-0.4286,1.4285999999999999,0.28570000000000007,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1988,1.0,-0.5,1.5,0.25,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1989,1.0,-0.4286,1.4285999999999999,0.28570000000000007,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1990,1.0,-0.4286,1.4285999999999999,0.28570000000000007,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1991,1.0,-0.4286,1.4285999999999999,0.28570000000000007,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1992,1.0,-0.4286,1.4285999999999999,0.28570000000000007,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1993,1.0,-0.5,1.5,0.25,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1994,1.0,-0.75,1.75,0.125,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1995,1.0,-0.75,1.75,0.125,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1996,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1997,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1998,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1999,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2000,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2001,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2002,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2003,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2004,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2005,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2006,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2007,1.0,-0.6,1.6,0.19999999999999996,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2008,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2009,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2010,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2011,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2012,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2013,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2014,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2015,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2016,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2017,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2018,1.0,-1.0,2.0,0.0,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2019,1.0,-1.0,2.0,0.0,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2020,0.75,-1.0,1.75,0.125,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--SETTLEMENT POLICY,1997,1.0,-1.0,2.0,0.0,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--SETTLEMENT POLICY,2003,1.0,-1.0,2.0,0.0,0
IND,USA,TERRITORIES OCCUPIED BY ISRAEL--SETTLEMENT POLICY,2024,0.75,-1.0,1.75,0.125,0
IND,USA,UKRAINE--POLITICAL CONDITIONS,2022,0.0,1.0,1.0,0.5,0
IND,USA,UKRAINE--POLITICAL CONDITIONS,2025,0.0,0.0,0.0,1.0,0
IND,USA,UN CONFERENCES,2025,1.0,-1.0,2.0,0.0,0
IND,USA,UN DISENGAGEMENT OBSERVER FORCE--FINANCING,1987,1.0,1.0,0.0,1.0,1
IND,USA,UN SYSTEM--STRENGTHENING,2020,1.0,0.0,1.0,0.5,0
IND,USA,UN--BUDGET (1984-1985),1983,0.7143,0.0,0.7143,0.6428499999999999,0
IND,USA,UN--BUDGET (1984-1985),1984,1.0,-1.0,2.0,0.0,0
IND,USA,UN--BUDGET (1986-1987),1985,1.0,-0.8,1.8,0.09999999999999998,0
IND,USA,UN--BUDGET (1986-1987),1986,0.875,-0.75,1.625,0.1875,0
IND,USA,UN--BUDGET (2021),2020,1.0,-1.0,2.0,0.0,0
IND,USA,UN. COMMITTEE ON RELATIONS WITH THE HOST COUNTRY--REPORTS,1988,1.0,-1.0,2.0,0.0,0
IND,USA,UN. ECONOMIC AND SOCIAL COUNCIL--REPORTS,1983,0.8333,-1.0,1.8333,0.08335000000000004,0
IND,USA,UN. ECONOMIC AND SOCIAL COUNCIL--REPORTS,1984,1.0,-1.0,2.0,0.0,0
IND,USA,UN. ECONOMIC AND SOCIAL COUNCIL--REPORTS,1985,0.6667,-0.3333,1.0,0.5,0
IND,USA,UN. ECONOMIC AND SOCIAL COUNCIL--REPORTS,1986,0.7857,-0.2143,1.0,0.5,0
IND,USA,UN. ECONOMIC AND SOCIAL COUNCIL--REPORTS,1987,0.7,-0.3,1.0,0.5,0
IND,USA,UN. ECONOMIC AND SOCIAL COUNCIL--REPORTS,1988,0.8,-0.4,1.2000000000000002,0.3999999999999999,0
IND,USA,UN. ECONOMIC AND SOCIAL COUNCIL--REPORTS,1989,0.75,-0.75,1.5,0.25,0
IND,USA,UN. ECONOMIC AND SOCIAL COUNCIL--REPORTS,1990,1.0,0.5,0.5,0.75,1
IND,USA,UNRWA,1986,1.0,-0.5556,1.5556,0.22219999999999995,0
IND,USA,UNRWA,1987,1.0,-0.5556,1.5556,0.22219999999999995,0
IND,USA,UNRWA--ACTIVITIES,1985,1.0,-0.5556,1.5556,0.22219999999999995,0
IND,USA,UNRWA--ACTIVITIES,1988,1.0,-0.5,1.5,0.25,0
IND,USA,UNRWA--ACTIVITIES,1989,1.0,-0.5556,1.5556,0.22219999999999995,0
IND,USA,UNRWA--ACTIVITIES,1990,1.0,-0.5556,1.5556,0.22219999999999995,0
IND,USA,UNRWA--ACTIVITIES,1991,1.0,-0.5556,1.5556,0.22219999999999995,0
IND,USA,UNRWA--ACTIVITIES,1992,1.0,-0.5556,1.5556,0.22219999999999995,0
IND,USA,UNRWA--ACTIVITIES,1993,1.0,-0.625,1.625,0.1875,0
IND,USA,UNRWA--ACTIVITIES,1994,1.0,-0.5,1.5,0.25,0
IND,USA,UNRWA--ACTIVITIES,1995,1.0,-0.5,1.5,0.25,0
IND,USA,UNRWA--ACTIVITIES,1996,1.0,-0.5,1.5,0.25,0
IND,USA,UNRWA--ACTIVITIES,1997,1.0,-0.5,1.5,0.25,0
IND,USA,UNRWA--ACTIVITIES,1998,1.0,-0.5,1.5,0.25,0
IND,USA,UNRWA--ACTIVITIES,1999,1.0,-0.5,1.5,0.25,0
IND,USA,UNRWA--ACTIVITIES,2000,1.0,-0.5,1.5,0.25,0
IND,USA,UNRWA--ACTIVITIES,2001,1.0,-0.5,1.5,0.25,0
IND,USA,UNRWA--ACTIVITIES,2002,1.0,-0.5,1.5,0.25,0
IND,USA,UNRWA--ACTIVITIES,2003,0.8,-0.4,1.2000000000000002,0.3999999999999999,0
IND,USA,UNRWA--ACTIVITIES,2004,1.0,-0.75,1.75,0.125,0
IND,USA,UNRWA--ACTIVITIES,2005,1.0,-0.75,1.75,0.125,0
IND,USA,UNRWA--ACTIVITIES,2006,1.0,-0.75,1.75,0.125,0
IND,USA,UNRWA--ACTIVITIES,2007,1.0,-0.75,1.75,0.125,0
